Source,LairPrototypeSID,Faction,FactionPriority,PlayerRank,MaxSpawnQuantity,InitialSpawnQuantityPercent,InitialSpawnQuantityRespawnTimeSeconds,MaxSpawnQuantityRespawnTimeSeconds,WipeRespawnTimeoutSeconds,Archetype,MinQuantityPerArchetype,SpawnWeight
base,RestingLairDefault,Freedom,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,1,1.0
base,RestingLairDefault,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,0,1.0
base,RestingLairDefault,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,1,1.0
base,RestingLairDefault,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,1,1.0
base,RestingLairDefault,Freedom,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,0,0.2
base,RestingLairDefault,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,1,1.0
base,RestingLairDefault,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,1,1.0
base,RestingLairDefault,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,2,1.0
base,RestingLairDefault,Freedom,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,1,0.2
base,RestingLairDefault,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_CloseCombat,1,1.0
base,RestingLairDefault,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Recon,1,1.0
base,RestingLairDefault,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Stormtrooper,2,1.0
base,RestingLairDefault,Freedom,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Freedom_Sniper,1,0.2
base,RestingLairDefault,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,3,1.0
base,RestingLairDefault,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,RestingLairDefault,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,0,0.0
base,RestingLairDefault,Bandits,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0.0
base,RestingLairDefault,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,1,1.0
base,RestingLairDefault,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,RestingLairDefault,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,1,0
base,RestingLairDefault,Bandits,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0.0
base,RestingLairDefault,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,1,1.0
base,RestingLairDefault,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,RestingLairDefault,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,3,1.0
base,RestingLairDefault,Bandits,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0
base,RestingLairDefault,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_CloseCombat,1,1.0
base,RestingLairDefault,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Recon,1,1.0
base,RestingLairDefault,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Stormtrooper,3,1.0
base,RestingLairDefault,Bandits,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Bandit_Heavy,0,0
base,RestingLairDefault,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,RestingLairDefault,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,2,1.0
base,RestingLairDefault,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,2,1.0
base,RestingLairDefault,Monolith,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,0,0
base,RestingLairDefault,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,RestingLairDefault,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,RestingLairDefault,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,1,1.0
base,RestingLairDefault,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,0,0
base,RestingLairDefault,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,RestingLairDefault,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,RestingLairDefault,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,3,1.0
base,RestingLairDefault,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,1,0.2
base,RestingLairDefault,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,RestingLairDefault,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,RestingLairDefault,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,3,1.0
base,RestingLairDefault,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,1,0.2
base,RestingLairDefault,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,RestingLairDefault,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,4,1.0
base,RestingLairDefault,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,0,0
base,RestingLairDefault,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,0,0
base,RestingLairDefault,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,RestingLairDefault,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,RestingLairDefault,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,1,1.0
base,RestingLairDefault,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,1,1.0
base,RestingLairDefault,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,0,0
base,RestingLairDefault,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,RestingLairDefault,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,RestingLairDefault,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,0,1.0
base,RestingLairDefault,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,3,1.0
base,RestingLairDefault,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,1,0.2
base,RestingLairDefault,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,RestingLairDefault,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,RestingLairDefault,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,1,1.0
base,RestingLairDefault,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,2,1.0
base,RestingLairDefault,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,1,0.2
base,RestingLairDefault,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0.5
base,RestingLairDefault,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,0,1.0
base,RestingLairDefault,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,2,1.0
base,RestingLairDefault,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,2,1.0
base,RestingLairDefault,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,RestingLairDefault,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,RestingLairDefault,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,1,1.0
base,RestingLairDefault,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,RestingLairDefault,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,RestingLairDefault,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,3,1.0
base,RestingLairDefault,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,RestingLairDefault,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,RestingLairDefault,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,3,1.0
base,RestingLairDefault,Scientists,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,RestingLairDefault,Scientists,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,1,1.0
base,RestingLairDefault,Scientists,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,4,1.0
base,RestingLairDefault,Scientists,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,1,1.0
base,RestingLairDefault,Scientists,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,RestingLairDefault,Scientists,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,4,1.0
base,RestingLairDefault,Scientists,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,RestingLairDefault,Scientists,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,3,1.0
base,RestingLairDefault,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,4,1.0
base,RestingLairDefault,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,1,1.0
base,RestingLairDefault,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,0,0
base,RestingLairDefault,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,0,0
base,RestingLairDefault,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,RestingLairDefault,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,1,1.0
base,RestingLairDefault,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,1,1.0
base,RestingLairDefault,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,0,0.2
base,RestingLairDefault,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,RestingLairDefault,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,0,1.0
base,RestingLairDefault,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,3,1.0
base,RestingLairDefault,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,1,0.2
base,RestingLairDefault,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,RestingLairDefault,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,0,1.0
base,RestingLairDefault,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,3,1.0
base,RestingLairDefault,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,1,0.2
base,RestingLairDefault,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,1,1.0
base,RestingLairDefault,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,4,1.0
base,RestingLairDefault,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,0,0
base,RestingLairDefault,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,RestingLairDefault,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,0,0
base,RestingLairDefault,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,0,1.0
base,RestingLairDefault,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,1,1.0
base,RestingLairDefault,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,2,1.0
base,RestingLairDefault,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,RestingLairDefault,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,0,0
base,RestingLairDefault,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,1,1.0
base,RestingLairDefault,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,1,1.0
base,RestingLairDefault,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,2,1.0
base,RestingLairDefault,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,RestingLairDefault,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,1,0.2
base,RestingLairDefault,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,0,1.0
base,RestingLairDefault,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,0,1.0
base,RestingLairDefault,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,3,1.0
base,RestingLairDefault,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,1,0.2
base,RestingLairDefault,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,1,0.2
DLC1,DutyCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Duty_CloseCombat,1,1
DLC1,DutyCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Duty_Recon,1,1
DLC1,DutyCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Duty_Stormtrooper,1,1
DLC1,DutyCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,DutyCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,DutyCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,1,1
DLC1,DutyCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,1,1
DLC1,DutyCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,1,1
DLC1,DutyCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,DutyCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,0,1
DLC1,DutyCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,1,1
DLC1,DutyCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,1,1
DLC1,DutyCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,1,1
DLC1,DutyCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,0,1
DLC1,DutyCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,1,1
DLC1,DutyCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_CloseCombat,1,1
DLC1,DutyCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Recon,1,1
DLC1,DutyCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Stormtrooper,1,1
DLC1,DutyCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Sniper,1,1
DLC1,DutyCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Duty_Heavy,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Freedom_CloseCombat,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Freedom_Recon,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Freedom_Stormtrooper,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,FreedomCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,0,1
DLC1,FreedomCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_CloseCombat,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Recon,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Stormtrooper,1,1
DLC1,FreedomCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Freedom_Sniper,1,1
DLC1,BanditCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Bandit_CloseCombat,1,1
DLC1,BanditCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Bandit_Recon,1,1
DLC1,BanditCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Bandit_Stormtrooper,1,1
DLC1,BanditCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,BanditCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,1,1
DLC1,BanditCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,1,1
DLC1,BanditCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,1,1
DLC1,BanditCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,0,1
DLC1,BanditCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,1,1
DLC1,BanditCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,1,1
DLC1,BanditCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,1,1
DLC1,BanditCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,1,1
DLC1,BanditCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_CloseCombat,1,1
DLC1,BanditCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Recon,1,1
DLC1,BanditCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Stormtrooper,1,1
DLC1,BanditCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Bandit_Heavy,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Neutral_CloseCombat,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Neutral_Recon,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Neutral_Stormtrooper,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Newbie,6,0.5,6,30,30,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,NeutralCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Experienced,7,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,0,1
DLC1,NeutralCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Veteran,8,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_CloseCombat,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Recon,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Stormtrooper,1,1
DLC1,NeutralCNPPZombies,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Neutral_Sniper,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CorpusCNPPZombie,Zombie,3,Newbie,6,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CorpusCNPPZombie,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CorpusCNPPZombie,Zombie,3,Experienced,8,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,0,1
DLC1,CorpusCNPPZombie,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,0,1
DLC1,CorpusCNPPZombie,Zombie,3,Veteran,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_CloseCombat,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Recon,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Stormtrooper,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Sniper,1,1
DLC1,CorpusCNPPZombie,Zombie,3,Master,10,0.5,180,480,480,GeneralCNPPZombie_Corpus_Heavy,1,1
DLC1,FW_Duty,FW_Duty,3,Newbie,6,0.5,180,480,480,FW_Duty_CloseCombat,1,1
DLC1,FW_Duty,FW_Duty,3,Newbie,6,0.5,180,480,480,FW_Duty_Recon,4,1
DLC1,FW_Duty,FW_Duty,3,Newbie,6,0.5,180,480,480,FW_Duty_Stormtrooper,0,0
